path,aggressiveness,gender
Audio Dataset/Male/Aggressive\1080_MTI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1080_TAI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1080_TIE_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1080_TSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1080_WSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_DFA_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_IEO_ANG_HI.wav,1,1
Audio Dataset/Male/Aggressive\1081_IEO_ANG_MD.wav,1,1
Audio Dataset/Male/Aggressive\1081_IOM_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_ITH_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_ITS_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_IWL_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_IWW_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_MTI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_TAI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_TIE_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_TSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1081_WSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_DFA_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_IEO_ANG_HI.wav,1,1
Audio Dataset/Male/Aggressive\1083_IEO_ANG_MD.wav,1,1
Audio Dataset/Male/Aggressive\1083_IOM_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_ITH_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_ITS_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_IWL_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_IWW_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_MTI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_TAI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_TIE_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_TSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1083_WSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_DFA_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_IEO_ANG_HI.wav,1,1
Audio Dataset/Male/Aggressive\1085_IEO_ANG_MD.wav,1,1
Audio Dataset/Male/Aggressive\1085_IOM_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_ITH_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_ITS_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_IWL_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_IWW_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_MTI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_TAI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_TIE_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_TSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1085_WSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_DFA_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_IEO_ANG_HI.wav,1,1
Audio Dataset/Male/Aggressive\1086_IEO_ANG_LO.wav,1,1
Audio Dataset/Male/Aggressive\1086_IEO_ANG_MD.wav,1,1
Audio Dataset/Male/Aggressive\1086_IOM_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_ITH_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_ITS_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_IWL_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_IWW_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_MTI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_TAI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_TIE_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_TSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1086_WSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_DFA_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_IEO_ANG_HI.wav,1,1
Audio Dataset/Male/Aggressive\1087_IEO_ANG_LO.wav,1,1
Audio Dataset/Male/Aggressive\1087_IEO_ANG_MD.wav,1,1
Audio Dataset/Male/Aggressive\1087_IOM_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_ITH_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_ITS_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_IWL_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_IWW_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_MTI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_TAI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_TIE_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_TSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1087_WSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_DFA_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_IEO_ANG_HI.wav,1,1
Audio Dataset/Male/Aggressive\1088_IEO_ANG_LO.wav,1,1
Audio Dataset/Male/Aggressive\1088_IEO_ANG_MD.wav,1,1
Audio Dataset/Male/Aggressive\1088_IOM_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_ITH_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_ITS_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_IWL_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_IWW_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_MTI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_TAI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_TIE_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_TSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1088_WSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_DFA_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_IEO_ANG_HI.wav,1,1
Audio Dataset/Male/Aggressive\1090_IEO_ANG_LO.wav,1,1
Audio Dataset/Male/Aggressive\1090_IEO_ANG_MD.wav,1,1
Audio Dataset/Male/Aggressive\1090_IOM_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_ITH_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_ITS_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_IWL_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_IWW_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_MTI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_TAI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_TIE_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_TSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\1090_WSI_ANG_XX.wav,1,1
Audio Dataset/Male/Aggressive\a01-DC.wav,1,1
Audio Dataset/Male/Aggressive\a01-JE.wav,1,1
Audio Dataset/Male/Aggressive\a01-JK.wav,1,1
Audio Dataset/Male/Aggressive\a01-KL.wav,1,1
Audio Dataset/Male/Aggressive\a02-DC.wav,1,1
Audio Dataset/Male/Aggressive\a02-JE.wav,1,1
Audio Dataset/Male/Aggressive\a02-JK.wav,1,1
Audio Dataset/Male/Aggressive\a02-KL.wav,1,1
Audio Dataset/Male/Aggressive\a03-DC.wav,1,1
Audio Dataset/Male/Aggressive\a03-JE.wav,1,1
Audio Dataset/Male/Aggressive\a03-JK.wav,1,1
Audio Dataset/Male/Aggressive\a03-KL.wav,1,1
Audio Dataset/Male/Aggressive\a04-DC.wav,1,1
Audio Dataset/Male/Aggressive\a04-JE.wav,1,1
Audio Dataset/Male/Aggressive\a04-JK.wav,1,1
Audio Dataset/Male/Aggressive\a04-KL.wav,1,1
Audio Dataset/Male/Aggressive\a05-DC.wav,1,1
Audio Dataset/Male/Aggressive\a05-JE.wav,1,1
Audio Dataset/Male/Aggressive\a05-JK.wav,1,1
Audio Dataset/Male/Aggressive\a05-KL.wav,1,1
Audio Dataset/Male/Aggressive\a06-DC.wav,1,1
Audio Dataset/Male/Aggressive\a06-JE.wav,1,1
Audio Dataset/Male/Aggressive\a06-JK.wav,1,1
Audio Dataset/Male/Aggressive\a06-KL.wav,1,1
Audio Dataset/Male/Aggressive\a07-DC.wav,1,1
Audio Dataset/Male/Aggressive\a07-JE.wav,1,1
Audio Dataset/Male/Aggressive\a07-JK.wav,1,1
Audio Dataset/Male/Aggressive\a07-KL.wav,1,1
Audio Dataset/Male/Aggressive\a08-DC.wav,1,1
Audio Dataset/Male/Aggressive\a08-JE.wav,1,1
Audio Dataset/Male/Aggressive\a08-JK.wav,1,1
Audio Dataset/Male/Aggressive\a08-KL.wav,1,1
Audio Dataset/Male/Aggressive\a09-DC.wav,1,1
Audio Dataset/Male/Aggressive\a09-JE.wav,1,1
Audio Dataset/Male/Aggressive\a09-JK.wav,1,1
Audio Dataset/Male/Aggressive\a09-KL.wav,1,1
Audio Dataset/Male/Aggressive\a10-DC.wav,1,1
Audio Dataset/Male/Aggressive\a10-JE.wav,1,1
Audio Dataset/Male/Aggressive\a10-JK.wav,1,1
Audio Dataset/Male/Aggressive\a10-KL.wav,1,1
Audio Dataset/Male/Aggressive\a11-DC.wav,1,1
Audio Dataset/Male/Aggressive\a11-JE.wav,1,1
Audio Dataset/Male/Aggressive\a11-JK.wav,1,1
Audio Dataset/Male/Aggressive\a11-KL.wav,1,1
Audio Dataset/Male/Aggressive\a12-DC.wav,1,1
Audio Dataset/Male/Aggressive\a12-JE.wav,1,1
Audio Dataset/Male/Aggressive\a12-JK.wav,1,1
Audio Dataset/Male/Aggressive\a12-KL.wav,1,1
Audio Dataset/Male/Aggressive\a13-DC.wav,1,1
Audio Dataset/Male/Aggressive\a13-JE.wav,1,1
Audio Dataset/Male/Aggressive\a13-JK.wav,1,1
Audio Dataset/Male/Aggressive\a13-KL.wav,1,1
Audio Dataset/Male/Aggressive\a14-DC.wav,1,1
Audio Dataset/Male/Aggressive\a14-JE.wav,1,1
Audio Dataset/Male/Aggressive\a14-JK.wav,1,1
Audio Dataset/Male/Aggressive\a14-KL.wav,1,1
Audio Dataset/Male/Aggressive\a15-DC.wav,1,1
Audio Dataset/Male/Aggressive\a15-JE.wav,1,1
Audio Dataset/Male/Aggressive\a15-JK.wav,1,1
Audio Dataset/Male/Aggressive\a15-KL.wav,1,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-01.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-03.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-05.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-07.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-09.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-11.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-13.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-15.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-17.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-19.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-21.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-01-23.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-01.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-03.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-05.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-07.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-09.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-11.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-13.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-15.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-17.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-19.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-21.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-01-02-23.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-01.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-03.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-05.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-07.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-09.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-11.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-13.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-15.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-17.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-19.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-21.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-01-23.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-01.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-03.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-05.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-07.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-09.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-11.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-13.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-15.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-17.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-19.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-21.wav,0,1
Audio Dataset/Male/Non-Aggressive\03-01-01-01-02-02-23.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1001_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1005_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1011_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1014_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1015_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1016_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1017_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1019_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1022_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1023_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1026_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1027_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_DFA_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_IEO_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_IOM_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_ITH_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_ITS_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_IWL_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_IWW_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_MTI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_TAI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_TIE_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_TSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1031_WSI_NEU_XX.wav,0,1
Audio Dataset/Male/Non-Aggressive\1032_DFA_NEU_XX.wav,0,1
