mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,aggressiveness
-369.2053,92.09357,36.5744,23.889446,1.1039336,-8.845856,-4.7505646,-3.342251,-4.5587006,-3.5024118,1.4758024,-8.891575,-9.543574,0
-353.6448,111.69612,9.896202,12.328497,0.34475958,3.3022964,-7.711489,-9.304869,-0.70321774,-9.030398,-1.6600665,-6.8770905,-8.247998,0
-383.44086,107.35261,27.096048,15.133721,5.782581,-2.5063672,-9.693047,-1.7933195,-2.5661273,-8.247465,1.4307679,-4.2556415,-7.0022144,0
-383.83167,110.646,36.392582,17.96038,-3.6678143,-1.4359063,-8.114921,-12.8803215,-3.291904,-7.7000303,0.17356853,-2.5382814,-6.811021,0
-368.21524,101.70838,35.281223,15.979222,-7.3940907,-1.9070088,-6.628682,-9.055789,-3.7984786,-7.1993623,0.9196204,-1.2817954,-9.415339,0
-380.7473,101.624855,23.159397,21.030865,12.841379,-3.8601303,-4.0338063,0.55867857,-8.163979,-7.069646,0.2521616,-2.8111987,-9.2430105,0
-390.68542,81.91041,45.933426,20.150835,11.225748,-12.2856045,-5.0099263,2.754039,-4.6075563,-1.3371288,0.79902947,-5.5420156,-9.111299,0
-347.75085,88.605576,31.052696,10.197256,2.9284616,-3.7703526,-7.8614955,-5.7743716,-1.2947917,-6.0184255,2.3091192,-5.131656,-10.563624,0
-371.91928,90.272644,23.157728,20.853241,-1.3233302,-2.5128663,-0.96404546,0.5587187,-1.318466,2.0228248,-5.479032,-9.871415,-3.5807786,0
-415.6255,106.32704,28.566177,10.870776,14.147713,4.1070175,-4.0164857,1.507088,-0.46682745,-3.032625,-8.422569,-4.629633,-4.1195393,0
-385.21643,101.46813,19.647678,21.675867,3.876758,0.5575746,-6.5784965,-3.2439907,-1.5896795,-4.0022917,-13.014765,-3.4000547,-3.0102022,0
-347.56003,88.06732,14.985432,21.199535,-1.2202904,-1.9171181,0.63940513,-2.4179485,-4.1603823,-2.9881415,-6.4408383,-3.4879348,-3.9333467,0
-353.5387,81.18278,29.78537,12.99754,1.3430096,-3.4863613,-1.7484349,-3.8234575,-3.4601023,1.7083391,-6.7164927,-5.297515,-6.5820622,0
-379.7835,101.022255,18.686033,10.158628,4.9463496,10.372058,-5.894711,-3.242793,-0.6552683,-1.469799,-9.93669,-4.4771147,-4.5386567,0
-432.45587,113.22019,33.62068,14.98537,13.480821,-0.12256984,-3.8781605,-0.11117251,-1.9018542,-3.1304543,-5.0333767,-3.3661013,-6.402012,0
-388.55942,109.421135,29.659966,13.732168,-1.2662394,2.0057163,-6.4401617,-5.2035847,-0.6670633,-2.8094664,-6.5838175,-6.6661067,-3.7618594,0
-377.82498,92.430695,28.800209,9.093477,2.8000348,7.4701242,-2.538288,0.008799116,-2.8317797,-1.7555918,-4.336673,-6.095312,-4.773221,0
-407.66483,97.30801,30.269924,19.67647,10.040153,-1.1888348,0.41552395,1.5542567,-2.6823528,-2.0644813,-6.320331,-5.249769,-5.9061766,0
-397.1379,86.17847,42.060684,15.097208,10.038856,-4.0252023,-3.4028997,-0.2350705,-2.399848,0.8749712,-3.8743048,-5.311659,-5.684795,0
-373.99527,92.11051,24.015463,9.310744,8.284251,3.872087,-4.4439254,-2.0122168,1.917995,-1.550988,-6.269323,-5.9953012,-6.0980644,0
-414.06375,109.730644,43.36531,20.575401,6.7051744,-2.4301543,-2.2714255,2.8712583,-0.9064024,-4.7505865,-1.6830467,-0.9440492,-5.5346313,0
-431.33582,116.829636,39.53252,12.9109535,17.318413,3.489017,-5.401572,6.2311664,2.0117652,-9.696099,-3.527358,-1.3270895,-4.89822,0
-403.40933,118.18967,33.491608,18.957344,4.1149526,-5.1171484,-3.570798,-0.8120304,-0.3431061,-9.851523,0.4645138,-3.6768897,-3.591739,0
-418.53427,113.69491,38.625324,21.919563,8.39577,-2.1496367,-0.9457152,3.9187112,0.054619364,-9.363237,-3.2728043,-1.2342814,-4.6844244,0
-437.8916,104.28733,50.60307,21.965757,13.991682,-0.95054424,-0.07784874,3.5610316,-3.7310622,-4.1956277,-5.366126,-2.9519336,-5.878769,0
-408.01544,119.01755,28.367857,9.113752,10.7956705,4.6422176,-5.62635,1.5039092,2.1035619,-6.6322837,-5.164586,-1.7524892,-3.3249254,0
-429.8784,114.211044,41.13246,17.08064,14.669269,1.0429924,-4.4580865,3.5213926,0.004903335,-8.075428,-3.051456,-0.77963024,-5.911922,0
-378.40826,115.066444,35.605125,7.0842423,-1.1123307,-2.8748913,-7.4209666,-5.2723126,-2.0462008,-9.103863,-0.39603525,-2.4379604,-4.4091616,0
-372.4468,103.38732,30.99387,10.936168,0.3749733,-2.766317,-3.3097417,1.9283769,-0.21511637,-11.588128,-1.4118854,-2.3529868,-6.3812537,0
-411.06497,110.269196,31.32053,15.471629,12.486459,-3.8447402,-4.3390408,4.656699,-0.26573044,-10.572226,-1.9280905,-2.7497995,-8.865738,0
-387.37872,84.67496,46.879158,19.74826,10.117343,-5.5750914,-1.6256915,2.756391,0.516154,-6.177562,-3.6700904,0.28536746,-8.090293,0
-394.8295,103.248276,39.312675,6.584403,10.374518,4.1390395,-2.456241,-1.2210969,2.6140602,-8.348139,-2.888555,-3.1087875,-4.1604886,0
-580.06464,110.886185,22.97165,36.412827,10.589226,34.217926,3.325509,-0.61924624,0.9086562,9.936207,2.1917524,3.0364513,-2.8169036,0
-585.11676,111.5952,24.411434,35.243626,11.261754,34.80005,4.749681,0.9221568,-0.099848844,10.193753,2.9727445,2.5768404,-3.1087134,0
-583.1706,104.09907,21.9494,37.639942,12.401319,34.380592,2.0188851,1.2826828,0.8007842,8.888224,2.8479857,6.8866687,-4.2090206,0
-576.38043,107.22809,20.224125,36.097954,9.071904,32.27656,1.447593,0.19448833,0.35262263,9.803287,3.0289438,7.2654223,-3.3530498,0
-548.68427,104.27825,3.2949243,28.844587,-1.2796012,29.746202,2.7917945,4.5795207,-2.1205485,4.0697627,0.30969882,7.1804047,-1.0710088,0
-548.3802,105.139435,1.6339412,29.408854,-0.18804564,29.58548,4.514811,6.7521296,-3.690659,3.3228576,-0.8432201,6.344216,-0.7850399,0
-533.29565,99.919586,0.91827214,28.739391,-4.0359607,31.561277,4.886556,8.091003,-1.3464198,3.975961,1.4078336,8.6795025,-2.3499126,0
-535.21,99.178925,-1.2195605,29.988539,-0.7206404,29.28828,2.5449262,9.717401,-3.1174915,2.3880367,0.7657469,8.963864,-3.0472949,0
-553.6432,111.88747,4.3029356,30.550508,-2.263999,27.506222,11.287,8.041882,4.7483726,6.8127217,-2.6634014,7.446413,2.570557,0
-545.34735,112.38852,-0.12137375,27.54063,-3.501127,28.504387,10.452099,9.543783,6.5674305,6.5935187,-3.6502855,9.078056,1.9603217,0
-557.87836,105.080414,3.146785,31.852652,-0.76915795,31.088215,9.235119,5.902295,8.555664,5.6856704,-2.4371665,10.495837,-0.7897989,0
-560.2437,102.988495,2.9166584,30.297083,-1.6620306,31.513674,10.504348,6.947703,8.139894,7.515539,-2.6930566,10.604868,-1.0660069,0
-567.1948,83.78738,5.1796093,43.696053,8.994035,25.42725,-1.6502787,3.3385644,-1.9652741,8.026288,0.9431294,3.8759983,-2.568023,0
-570.601,92.664185,10.388115,40.600475,7.706427,28.915905,1.7727115,1.7366202,-2.1924074,8.151033,-0.7584561,2.41557,-2.8341646,0
-582.3931,78.131096,12.058176,46.441128,9.876424,27.072674,0.29811272,5.152243,-0.36259127,8.740707,-0.2723044,5.8856983,-3.7610214,0
-575.3787,80.31939,9.941644,46.151043,11.531198,24.900097,0.24145351,3.9332314,-1.568239,5.7911463,0.54281247,5.624482,-4.5662913,0
-553.2675,91.50811,-6.131523,36.39696,4.386129,22.316454,1.4995077,5.662143,3.7202845,7.960674,0.5560927,2.5620182,-4.7272825,0
-549.41187,92.77122,-6.082097,34.996613,1.5667999,21.90802,-0.2468439,5.6801744,2.8432574,9.379997,1.4642625,1.3898735,-3.8261726,0
-558.6634,90.66565,-5.7262683,36.999485,8.327809,23.19944,4.0860887,7.776449,1.9590509,7.523214,1.0579607,3.7660856,-6.297732,0
-561.8447,93.378006,-1.9772611,35.00847,4.856819,24.85281,3.1873455,6.7300653,3.2442193,7.626444,0.19633897,7.7772713,-4.8533387,0
-586.1898,108.76123,23.1585,38.21933,12.350023,31.836788,1.8138919,-1.0323877,-4.0373964,7.351368,3.1445172,3.808466,-5.2965903,0
-585.2594,108.35233,23.305668,39.088356,13.206459,30.346533,2.1918044,1.5971178,-2.566053,7.5475755,3.444594,4.864237,-4.1078215,0
-587.699,102.73258,21.915894,38.97884,12.780521,32.28389,5.737202,0.7157214,-1.731932,7.355875,2.2083778,7.8530555,-3.9174972,0
-587.938,101.42895,19.746582,39.814987,13.905183,30.999807,4.131411,2.8909054,0.0120961405,6.3805847,2.0893567,6.7769356,-3.6381807,0
-570.3701,102.835266,14.312559,25.16601,3.3502984,26.476297,-0.8064923,0.17596485,0.94400156,9.68353,5.119308,6.1544847,-0.5142363,0
-569.13684,107.17572,14.034066,25.036812,0.40420026,27.235054,-2.747607,0.45846304,-1.0065787,9.795268,4.5325613,6.342053,-0.9515724,0
-567.1658,103.752335,11.148565,27.41291,4.763336,23.937523,-2.2957714,3.3488271,1.3201851,6.3766146,6.3688803,8.544813,-7.199556,0
-566.1438,103.464096,11.747113,28.756086,5.119336,25.319645,-1.8179476,1.798997,0.61398715,9.15927,4.5987043,8.706486,-6.2790895,0
-537.5107,119.07326,9.800235,27.046904,-0.022809165,21.501612,-12.920427,-5.5908046,0.64979786,7.3471365,4.78005,4.582705,-3.6135125,0
-542.0128,119.379974,11.0443,28.004908,0.7568969,23.567236,-12.11909,-3.4111238,0.7353492,7.8545914,7.442503,7.148552,-4.9259353,0
-543.3764,116.76528,10.623126,29.421255,1.6539713,21.834343,-12.16476,-2.9101784,2.6712406,6.6991715,4.7926784,7.5757227,-9.142425,0
-545.6279,114.957695,13.994206,30.2041,-2.0276937,20.455921,-11.580983,-2.536068,2.3328562,6.193466,6.5906506,8.035525,-9.494696,0
-590.88,83.266716,-0.30967745,29.542362,11.190735,37.982197,16.478941,15.879986,3.469387,9.408335,1.5502994,10.316857,1.412953,0
-561.2191,96.15736,-2.5191512,32.039017,8.294467,40.322124,16.821669,14.085955,1.092792,4.4622784,-1.6300384,9.099929,-1.9677085,0
-601.8448,75.38869,0.5860596,31.030046,12.319622,35.79774,18.595127,17.47124,4.870548,9.442276,3.7253015,11.394409,-0.05128628,0
-574.53485,86.486275,-3.3792408,32.797188,9.81267,38.567158,19.766056,15.541835,3.9775233,7.6261067,1.1334716,10.24365,-2.347457,0
-541.79816,107.83681,-11.566864,20.671984,3.6068826,34.71488,12.059373,10.975745,0.8733634,4.223713,-2.5203798,5.0992703,-2.3257258,0
-533.9497,114.263245,-13.752657,17.08984,4.2392693,35.35688,12.001511,11.673928,0.9678176,2.1070333,-3.5937042,3.8404157,-1.7056478,0
-539.65576,101.90073,-14.099049,23.557617,7.5795436,32.06236,10.547142,15.714217,3.2306757,3.3218584,-0.8206914,7.0152802,-5.249213,0
-543.47156,101.856735,-16.69307,23.706364,8.761916,31.690683,10.208872,15.56298,3.4066186,3.4846683,-0.21489225,8.999829,-5.3957205,0
-572.27966,83.38911,10.223348,42.019176,5.5786204,30.941074,9.927865,8.5192795,0.38185784,14.46746,6.422502,8.77176,-2.3119392,0
-564.33136,86.954956,6.8257556,41.148182,6.9022846,28.720844,10.056275,6.55037,-0.8199604,13.751302,3.3886235,6.1037564,-4.7558312,0
-563.5229,81.63865,2.7867754,45.550903,6.4112616,27.922045,9.780342,8.58482,1.4975766,12.767174,5.1124244,10.242088,-5.970974,0
-549.1122,88.68008,1.4127036,43.542866,3.375579,30.962385,11.074223,8.274175,0.47744024,10.934936,4.06651,8.769563,-7.7890925,0
-551.1835,84.38814,-11.187639,32.11116,2.060053,33.16016,7.1367064,10.015889,0.08052795,7.5757637,-0.31931344,7.328863,-1.1729971,0
-548.65515,88.856964,-10.605884,28.83064,2.306355,31.79387,7.3943624,8.858937,0.8136928,5.2442455,-0.37599298,5.895216,-1.4800853,0
-546.8058,82.95878,-8.319976,35.271038,2.7879286,32.826263,9.94747,9.455308,1.3718364,6.8560696,-0.21006438,10.442465,-2.292777,0
-545.44086,83.311005,-10.377729,33.801395,4.0602827,32.748608,11.605649,10.649537,1.0047417,4.9222693,-0.23747614,8.884167,-3.080724,0
-550.0837,105.294716,-3.087715,28.13788,8.467348,30.509851,3.7257848,8.063413,-0.95398766,9.588635,4.1789284,4.5059414,-3.1181374,0
-552.3359,106.89769,-2.3834238,24.859192,6.689105,32.34527,1.8483615,5.312906,1.2534018,8.048388,3.6483943,6.7101784,-4.546466,0
-558.98987,98.17025,-7.0902433,29.806293,10.497597,27.692905,8.152182,9.476266,-0.7481684,9.569091,3.9401343,8.933189,-1.4699781,0
-553.0758,98.65071,-9.6106825,26.994488,9.9436245,28.366533,8.46337,10.352941,-0.31662056,8.157647,2.3300786,8.74828,-2.9791336,0
-553.8692,97.064896,14.356468,36.643707,-6.083982,17.544582,-6.903144,2.5289452,1.2836258,10.006399,4.0798316,2.3360267,-9.225035,0
-561.4676,96.46722,15.331345,35.50147,-4.8306375,19.225925,-5.961185,2.8227718,0.53306586,10.755037,2.7506337,3.4669206,-7.9724097,0
-555.98236,93.13959,12.407601,36.95704,-5.9870996,17.105154,1.67419,3.0257595,1.9934291,8.156871,2.4622953,7.400413,-7.965555,0
-551.98785,96.45019,11.773829,35.75425,-5.558393,16.979662,-0.7543967,1.6267467,1.4514648,8.766082,2.3715181,7.4075646,-9.580204,0
-560.30475,95.46414,-10.396486,28.673208,3.5392709,31.396414,11.84977,8.966213,4.238079,6.0353723,-2.8013744,4.441257,0.4209862,0
-556.5968,98.31616,-10.364398,28.550842,5.273942,33.475945,11.766508,9.334389,2.556385,7.3857574,-2.6225307,4.2345486,1.4956807,0
-547.72485,95.78594,-14.733473,31.25034,7.673269,31.416998,12.506607,13.759071,3.364455,6.6465464,-2.0095353,7.6698394,-0.87895197,0
-558.2063,93.39529,-13.079049,29.50071,7.2948503,33.176434,12.315646,11.596722,4.6614304,4.7419906,-2.5044827,8.689208,-0.9426431,0
-608.52966,99.3413,37.673824,36.71997,7.047632,28.910967,5.623446,8.584032,2.5299938,13.734254,-2.0141118,5.776988,0.5264717,0
-633.663,91.72033,44.753326,40.508526,11.421227,31.192217,7.212758,8.208869,1.8599821,13.5464525,-0.1940142,5.232784,3.2523994,0
-635.3363,88.58241,43.47716,46.33464,11.058109,31.701443,7.6243234,6.0761976,1.9625198,11.538912,0.77363175,3.3084748,1.0536554,0
-648.2437,82.47854,44.009933,48.19047,15.206512,32.34396,11.536011,7.925902,2.2244694,12.804379,1.9439895,4.7022357,1.2156211,0
-602.3837,84.882355,27.52005,33.326874,0.27829573,25.718716,4.0818844,13.694678,1.4024073,11.86473,-1.9855353,6.7657967,-0.2994615,0
-612.9581,87.98475,28.556616,31.227419,1.403109,26.11132,7.10604,16.981558,4.658349,10.787502,-2.9035776,4.5435376,1.0482949,0
-619.86975,82.11129,24.166012,34.44199,4.655098,28.501837,10.45728,12.692858,1.0110806,8.8439045,-0.95235837,5.5687933,1.2629646,0
-622.4437,81.68205,28.083775,33.140312,4.9379406,29.875793,10.636195,14.596774,0.7041297,9.188191,-1.732887,4.625313,1.0599579,0
-624.30225,93.803085,33.483757,32.978546,5.308046,18.513124,5.1295147,15.1800995,1.3770357,11.857855,1.3041555,10.78455,4.3171067,0
-629.48254,87.796585,36.055843,37.58173,4.4630294,19.410915,5.996045,18.086637,3.7578807,12.851457,0.98755276,8.234241,5.229475,0
-613.20917,97.7162,23.602694,27.022966,7.560709,22.492195,6.4594746,17.499975,4.2798734,12.257693,-1.7664258,7.694094,6.228939,0
-623.7365,93.54261,20.621765,27.827667,10.639895,20.495575,8.851526,16.399584,3.680319,13.863291,-1.1684225,7.381931,6.1654167,0
-641.18567,75.98008,27.781546,45.7585,17.089643,23.008718,3.3546846,9.353219,0.87383056,13.14862,1.2895459,6.544235,1.8856455,0
-648.0057,74.75947,26.61355,41.74889,17.059675,21.60356,4.0181794,7.175206,-0.7223931,12.917033,-0.19141153,5.9227505,2.132217,0
-635.125,74.052444,23.832712,45.160915,15.743991,23.411966,4.3343244,8.248069,1.2833843,13.472032,0.6937675,4.731185,0.51954424,0
-646.6736,74.78104,28.214731,44.06107,16.331526,22.853601,4.844928,9.3353,1.2607201,11.696707,0.16307239,5.4402857,1.4646411,0
-606.50635,73.21663,10.281339,45.26138,9.608187,18.836563,6.003745,11.728679,2.3715,12.604331,-2.1503923,6.628645,-0.057891075,0
-614.73016,77.57419,11.584753,38.174103,11.518789,23.7526,5.1054153,10.694258,2.4819381,12.776851,0.58859533,6.1184525,0.24062958,0
-615.1924,77.38014,15.915861,43.21529,11.572594,19.313944,2.987783,11.289255,1.742279,9.649368,-1.6567801,8.029673,0.52052623,0
-619.5546,72.72328,11.770654,43.35826,12.441248,20.0255,3.7797718,10.086605,-0.10802414,9.379162,-2.3784173,6.331263,2.0594862,0
-644.7058,84.61934,40.772213,38.83611,9.478578,30.074661,12.841755,9.267583,-0.17465155,13.380076,0.43024996,6.2624373,1.2504247,0
-645.85846,86.70958,43.444214,37.38349,7.712611,28.640333,11.925269,9.1205225,0.22946277,12.254207,-0.30334365,5.152025,1.2772399,0
-619.4864,96.13443,38.679443,32.20743,3.0387394,28.777512,8.033753,5.94016,2.857815,15.099226,0.2575459,6.530587,-0.14711395,0
-638.97736,88.26692,42.36685,37.202915,6.94945,28.949348,12.451237,10.3967085,0.3033112,14.901826,1.505188,6.6815815,1.4851391,0
-562.0768,102.406784,14.872924,19.359577,-0.641241,22.78925,-5.3715534,0.7139951,3.7193599,13.236005,-5.0150023,5.4279656,-1.4039171,0
-584.1366,109.14765,22.181479,17.095743,-1.9632572,20.658014,-1.4536614,3.3412251,1.5184639,12.621547,-4.1757827,5.646006,0.58299,0
-614.48895,92.31899,35.501923,31.586737,-2.7201288,20.2228,3.6827822,4.6416497,-2.8308558,13.052351,-1.1835418,5.282806,1.0882673,0
-631.32776,86.84173,38.019806,32.72675,-0.19972475,22.151505,7.126426,6.2826023,-2.2435222,11.914384,-2.3410137,5.259773,3.1469276,0
-564.7137,98.21866,17.287758,33.370605,1.0748174,16.624073,-4.845495,0.8292424,-0.6937787,13.599967,-2.1850243,10.78358,-1.0678469,0
-579.8694,103.72279,22.160002,30.059946,2.9001348,16.614317,-4.452128,0.00243945,-2.61014,13.202722,-2.3743298,8.355471,0.37968743,0
-594.78705,103.25073,37.37656,37.32921,1.0632491,18.76444,-2.160616,-1.2710037,-5.4841924,14.733814,1.6167586,5.832513,1.7060764,0
-598.2661,102.00498,35.38663,37.70516,3.2433007,17.223269,-0.6771945,-2.6583757,-9.769144,13.330078,-0.06851736,6.7252984,2.1985288,0
-586.5413,89.68093,6.225035,25.916407,7.6286592,37.808086,18.426462,23.322742,10.639067,7.564635,-6.4885917,10.255166,2.677818,0
-587.98035,90.79488,5.439382,22.682165,10.301539,38.46923,17.145468,23.41309,10.477118,9.522591,-6.3155375,9.965147,4.2330503,0
-615.3715,75.40025,24.36515,38.591736,12.859122,39.173904,21.201155,21.639004,-0.30213282,8.946731,-3.2182362,7.1899204,0.5963132,0
-627.6477,71.67882,23.43144,38.316917,14.050503,37.816475,20.123148,21.023914,1.926558,9.886897,-1.732599,7.9455886,1.4603975,0
-561.7913,107.88065,3.0428343,17.091192,6.279655,27.944256,10.173055,12.544384,9.810666,10.7409315,-6.8274293,2.8139727,0.49026984,0
-569.2719,110.94101,4.6824994,19.25364,9.014152,26.836937,9.695647,11.0114565,4.860129,11.11282,-6.4329977,2.5116544,0.4428201,0
-590.8189,92.569496,10.870823,26.134113,6.4686875,30.680473,9.4151945,14.256075,6.560893,9.574717,-5.782072,4.0144954,0.3980321,0
-602.26044,94.73989,10.092382,22.57799,7.861517,30.38641,10.741079,14.754382,4.4273167,9.139309,-4.1212897,3.0467467,0.94399214,0
-592.21875,80.77054,20.545795,42.84136,5.855527,28.0013,6.5964155,12.026552,3.9645073,13.600402,1.6468467,12.250119,4.0348725,0
-607.72406,84.26295,24.158543,38.94078,6.4965453,27.949913,10.218409,12.73915,3.3890553,15.369814,3.7039404,10.454036,1.1794232,0
-613.1272,74.36789,27.829603,47.41017,7.4173923,30.190687,6.898249,12.967789,0.36879554,11.78482,3.160942,10.762257,-0.23577856,0
-628.84357,69.46296,31.178947,48.385834,9.463406,30.456383,9.380329,15.932887,2.1322455,11.126585,2.6696954,8.989144,0.41206467,0
-599.50464,72.64343,8.727569,29.577517,5.1797533,26.293169,11.30668,15.892315,3.46967,8.690444,-2.2822587,7.2128963,0.53138196,0
-597.88904,78.80026,6.4832964,26.350056,7.4789224,26.337847,10.009705,15.911411,3.039501,9.397743,-2.9836102,7.3409142,1.9217622,0
-632.65955,67.15938,17.295229,32.809013,6.5265365,29.757744,13.641452,17.957756,-0.75250685,10.822703,0.021654427,6.745727,1.6050062,0
-637.35187,78.36932,16.652082,27.25375,9.413694,29.570522,12.883369,16.626568,1.7904447,9.657051,0.16741376,5.027722,1.655893,0
-592.54065,91.61713,6.420107,30.77272,9.577899,27.326185,10.426354,12.690976,4.06649,10.220976,-2.1223154,9.55221,1.3643981,0
-588.966,98.77788,5.469975,25.784101,9.264632,26.884111,11.921911,12.72183,2.7287796,9.750237,-2.4237885,9.171194,3.0685403,0
-622.43976,87.72071,23.59517,32.012318,9.936196,29.479097,8.987223,11.5511,1.849589,11.87071,0.68000937,4.7897363,3.0826492,0
-621.5284,86.56728,17.682281,30.512932,11.537934,31.829315,10.825379,13.22216,2.621742,9.55472,-1.5291865,5.9907336,2.8678722,0
-552.05035,95.51317,16.508633,35.49833,-6.3428674,11.221716,-1.7491839,2.901569,-1.4764628,12.410439,-3.1528409,6.6373134,-2.1666903,0
-572.43066,97.91165,19.666672,37.91383,-5.324705,11.358025,1.0264163,5.0756907,-3.1764486,13.585873,0.66197073,9.117998,-1.6723335,0
-606.73535,79.46226,28.440678,47.811485,-1.5472265,13.914274,2.5289268,4.614846,-5.538659,13.222501,2.1964948,8.889856,0.87813187,0
-619.4482,84.297485,33.843033,47.939,3.147638,14.516959,2.2815871,5.1257415,-5.0981717,10.107908,0.07324328,9.287304,2.5642128,0
-579.6299,87.79044,1.8140448,28.60272,5.6482296,28.155842,8.66277,15.689298,11.116843,12.290663,-5.5681057,6.8836975,-0.47807574,0
-587.6285,92.46377,6.6809444,26.30414,4.219501,26.353355,10.947306,16.468872,8.21071,12.070294,-4.924906,2.547463,-1.1164957,0
-619.86505,82.09849,19.163015,34.317436,8.610693,28.951334,10.204861,14.460854,6.879348,11.707572,-2.118128,4.2838187,1.6822364,0
-624.9009,83.61805,19.990437,34.097843,8.652544,28.705643,11.284463,15.253013,6.5594263,11.465734,-2.1731052,3.639767,0.30934408,0
-526.3989,85.84356,20.551731,1.5511378,13.573726,14.762281,-1.471665,-2.3901818,-11.598031,0.63044465,-2.6190972,-3.604947,-1.2713363,0
-495.4059,77.3106,29.301102,-1.7655753,1.8641768,7.5318027,1.5029293,0.10043963,-14.730126,2.5291853,-15.499721,-6.1283927,1.6955085,0
-496.26096,46.10096,23.043756,17.18908,14.036934,7.9011574,-3.0171993,-3.653723,-12.443951,-1.9532753,-12.293328,-4.7721305,-1.6510638,0
-499.40912,72.30892,18.441364,1.6559039,8.042977,11.6864605,-3.0441575,-1.0159405,-11.108601,-1.1936889,-3.3593993,-1.4853486,-2.3279529,0
-522.1526,72.27249,34.120426,23.234812,16.649574,8.657895,1.0607235,5.5534186,-10.163129,-4.0554876,-10.873985,-7.945396,-6.807509,0
-499.2411,60.076187,21.529257,14.896293,14.843799,11.672701,-7.3018823,-2.3688164,-9.635771,-3.2893646,-11.969996,-3.58975,-2.1589553,0
-511.93985,82.52526,35.260273,12.001012,7.6030855,6.9437766,0.4797078,3.76918,-13.807824,2.1878324,-8.693844,-5.748352,-5.212653,0
-552.60394,79.364235,35.92235,13.841686,8.870049,8.369367,5.2483306,2.5127215,-8.137423,-4.3858304,-4.466458,-7.455966,-3.753906,0
-513.60284,73.190025,27.198856,9.259561,3.8563814,11.09193,3.5065598,0.46924463,-15.0160475,-1.0144442,-16.194714,-6.2481937,-3.2486906,0
-505.1907,76.53499,22.887812,1.7104931,1.4023901,6.18347,2.2426212,1.585538,-14.879388,0.9021045,-11.429251,-5.594069,-1.5314456,0
-520.5609,88.539474,34.049976,0.8594145,8.403115,17.327494,8.453444,-3.9911437,-13.989926,0.52066743,-10.098694,-4.130199,-7.147327,0
-484.90878,69.860306,14.255381,5.667908,10.731609,10.257667,-4.575738,-1.5128075,-11.210988,-2.3102014,-7.70627,-1.3554019,-3.408687,0
-492.25482,88.48148,29.454664,0.118793145,-1.5245996,5.3126554,1.6069752,-2.0841868,-16.781021,-0.38203892,-13.152983,-6.0166426,-5.959423,0
-535.70294,64.53863,25.618355,18.954285,15.977466,9.985929,1.519276,1.058762,-8.75067,-3.7515466,-7.7513566,-3.427118,-2.4625664,0
-485.22137,72.79129,19.196491,3.210709,2.6159296,6.5027447,1.7094368,0.90835834,-11.081597,-4.037953,-10.044922,-1.418899,0.44299757,0
-528.272,60.17473,23.466608,23.841518,17.610552,6.534991,0.8029952,2.4637103,-7.698721,-5.611114,-6.242671,-5.8184233,-4.5998034,0
-515.0483,65.50754,17.160542,7.05823,13.793647,13.373965,-1.1111178,-5.9290047,-15.228674,3.40411,-7.0522285,-1.9883847,-3.1886125,0
-495.38562,73.290794,17.588232,9.265375,1.9387817,8.694697,0.7928718,1.9362144,-10.6770525,2.3585224,-8.957383,-2.383969,0.6233761,0
-486.22473,71.34454,14.507863,3.5465477,12.798855,10.343966,-6.3277683,1.477106,-9.8260145,-2.2843194,-6.0067596,-2.070862,-3.1427324,0
-532.46735,64.38838,19.640078,17.892462,18.743353,11.662531,-1.1817094,0.7325127,-7.8793874,1.9542592,-5.2751975,-4.5192814,-0.20499268,0
-505.61557,50.086384,16.784555,21.17908,23.080618,8.612048,0.5280268,0.9441194,-11.342593,-4.7265344,-11.957333,-4.05314,-1.7615389,0
-500.07327,48.1625,18.837746,17.433653,15.982844,13.80142,-0.23950487,-1.8948954,-15.885896,-3.185024,-12.590665,-6.2897387,-2.588711,0
-498.86328,61.35204,23.154684,13.353314,8.987524,8.245417,0.080603935,-2.1432154,-12.030416,1.7709304,-9.772446,-6.81802,-1.6732882,0
-512.76825,77.330635,29.78686,5.4459352,6.453819,7.8936095,1.386493,1.3723111,-12.797191,-2.8826942,-12.479023,-2.6075013,-3.929705,0
-500.53424,77.59739,20.092861,7.1200037,9.897667,11.812511,-5.1713877,-4.360534,-15.0188,0.25668737,-7.6304975,-2.8222387,-4.7090707,0
-515.6212,62.101997,19.158052,15.347823,22.543846,11.021273,-2.659029,0.4704375,-10.374311,-5.6706862,-10.328932,-5.485223,-3.0615332,0
-521.0424,72.516426,21.958834,15.6866455,13.9781275,14.258194,-3.0932024,-6.7093544,-14.450865,0.7283573,-9.566091,-4.183241,-3.7646189,0
-502.32303,64.977806,22.368763,8.469411,11.256648,10.577425,-3.4932113,-2.4598286,-10.723177,2.7774374,-7.8694034,-1.8489807,-4.6124363,0
-514.7283,61.832428,25.10664,17.870405,15.726991,14.185971,-1.3194051,-2.7841568,-14.259835,-1.4340205,-14.012027,-5.861802,-3.959703,0
-516.78467,82.21224,24.660036,9.888016,9.001879,12.5502,-1.1180272,2.8789396,-10.202435,-4.134404,-7.375299,-1.7207656,-3.7332618,0
