mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Energy,RMS Energy,Intensity,Tempo,aggressiveness
-420.4363,145.64789,7.193367,63.36708,-8.952051,26.628576,-17.739038,4.149296,0.515307,-5.1696033,4.6854315,-9.215972,10.801643,8.750876,0.012005165,0.14180322,95.703125,1
-332.90726,149.40002,9.592617,31.69351,-13.41633,-0.615915,-10.572521,-4.196468,-4.7990646,-8.451748,-1.1423223,-6.4566603,7.465451,132.96088,0.04698269,0.5908722,184.5703125,1
-431.14172,159.51425,4.24938,63.906998,-16.443268,31.926662,-14.821652,5.7859554,-6.1928606,-9.706838,9.546408,-5.74442,6.5314746,5.3895516,0.011490426,0.07797677,151.99908088235293,1
-383.5385,161.62724,9.291305,58.92697,-20.17946,5.3656883,-13.797193,4.0678744,-6.688468,-10.814914,0.03577138,-12.603383,5.069124,42.76388,0.02600142,0.17242987,184.5703125,1
-362.7186,143.27823,12.598617,55.17228,-19.961575,3.3278928,-11.331282,0.8909004,-6.5390873,-1.6451101,5.3833275,-7.7152977,7.926617,43.977997,0.026522312,0.2393425,107.666015625,1
-429.86462,143.4901,1.3967241,59.631046,-6.483255,26.171577,-13.060889,9.589127,1.503518,-4.674746,8.734701,-10.115375,7.224159,9.041201,0.009632006,0.13986029,129.19921875,1
-390.26053,126.03407,-0.42408192,69.24176,-9.037789,30.21117,-17.561743,0.81345487,-4.8705587,-5.982904,6.103685,-10.693354,9.228273,14.90753,0.014249158,0.19132224,123.046875,1
-336.35138,145.25903,-3.141259,45.81298,-22.186886,5.7757063,-12.042549,1.4289212,-5.2979593,-5.7108355,3.941235,-8.102731,6.7452683,62.217358,0.030436426,0.29143482,135.99917763157896,1
-301.26633,124.736435,-20.502003,68.11108,-9.625191,10.716848,-21.28089,-2.9881215,-9.341223,-3.258877,3.1338608,-15.541975,6.9499316,119.76811,0.047909327,0.6058701,215.33203125,1
-193.29778,131.67667,-33.184517,39.4581,-44.73056,9.613544,-15.629769,-1.0867584,-22.508825,-5.6376944,11.821371,-14.023387,7.0837183,895.57825,0.12648685,1.0784491,172.265625,1
-304.75528,154.20105,-15.150439,45.047184,-42.01803,10.898077,-1.4890184,-2.3110785,-16.102745,0.35719764,13.432042,-8.381329,6.1012053,82.99338,0.040266596,0.45057172,86.1328125,1
-258.85065,146.59668,-12.791556,34.41883,-40.79957,7.6383057,-11.57726,-5.411763,-16.159277,-1.5952268,14.425013,-9.337207,4.336892,221.81905,0.06901277,0.6156988,151.99908088235293,1
-298.89026,130.127,1.6195099,53.944714,-7.3135037,-2.5867002,-10.074034,2.7828941,-16.525234,-11.720269,4.019738,-9.387374,0.82149655,301.96555,0.06323325,0.6484439,184.5703125,1
-334.3815,132.44406,4.419531,57.942513,-15.466549,12.777784,-17.403633,-2.5209672,-8.918655,-4.6658964,4.0300565,-11.5193815,4.992848,111.670555,0.03924215,0.41098905,151.99908088235293,1
-330.18216,148.88571,2.7777221,44.388535,-25.079727,5.2000957,-4.8566713,-1.8119208,-10.473734,-0.6947367,2.7708626,-11.454686,5.745196,83.68601,0.034617323,0.3674628,103.359375,1
-316.04697,133.35156,5.19367,44.24018,-16.271076,9.179031,-7.9628587,-4.142304,-13.937113,-8.058757,5.8930283,-6.9552903,2.2153227,147.39537,0.04375285,0.6047397,123.046875,1
-305.6543,152.36864,11.464979,46.625614,-28.07279,-10.657791,-4.202099,-2.3222816,-14.358001,-6.036297,1.4286213,-11.460824,0.7776032,227.74532,0.061027717,0.64267516,161.4990234375,1
-296.32745,121.31913,11.708896,52.17359,-22.695124,-5.454008,-8.15373,-5.124412,-13.780802,-1.655129,1.8743926,-11.231387,6.3849645,559.7223,0.07387959,0.7860456,89.10290948275862,1
-330.29688,125.2126,-7.2707987,52.64261,-5.1866307,14.581995,-16.998291,5.001721,-3.4046721,-5.402722,5.2054634,-12.609329,3.0216136,205.50584,0.04023081,0.9404117,92.28515625,1
-277.01953,97.43927,-0.3271642,50.975483,-8.880701,17.051485,-18.053368,-2.7785914,-13.528439,-10.194865,0.59589326,-10.473334,6.649256,298.45547,0.06376451,0.7730014,112.34714673913044,1
-291.74533,122.63317,-4.712199,55.42036,-25.900272,11.085637,-12.494853,0.20940724,-11.852582,-6.7441664,3.0549147,-11.772138,7.4031224,313.06927,0.05599724,0.5512397,103.359375,1
-318.76752,118.50273,-8.048226,49.98888,1.9478757,2.0459414,-10.577806,-4.2725415,-0.99912953,1.6118197,-2.6528163,-8.91234,6.619859,511.40363,0.05480233,1.0357224,172.265625,1
-139.49446,101.89015,-56.93801,35.27617,-41.601658,2.202792,-10.369274,-0.79607195,-11.144669,-1.4339299,2.557449,-10.930205,8.181479,4799.119,0.22871858,1.11142,112.34714673913044,1
-228.22441,124.859795,-25.41036,29.910593,-32.793175,1.1483704,-0.97919744,-5.684524,-9.888897,0.0502728,-0.81758016,-7.845845,2.9175596,883.73663,0.12483718,1.0379335,129.19921875,1
-262.4139,109.15853,-2.5963004,26.350885,-21.875748,2.4279172,0.75422335,-6.8603024,-4.628,-0.3562965,0.8102061,-6.2464647,-1.9000188,1378.5839,0.11237463,1.0249469,123.046875,1
-261.94208,118.27072,-15.044116,50.688744,-5.2167907,-12.151285,-1.0478489,-6.6158214,-11.678008,0.16700111,-4.1103187,-6.169808,3.6529815,1528.7803,0.115277566,1.0681193,117.45383522727273,1
-244.30824,123.03387,-21.505514,39.269737,-4.203879,-7.764623,-7.7861915,-4.0046763,-7.440751,-1.0818949,-4.1596646,-7.621852,3.679707,1186.4052,0.09521352,1.0723099,123.046875,1
-256.95468,114.918175,-7.1858783,51.173904,-10.128091,-2.544614,-16.417048,-4.3767858,-10.613605,-7.0423455,-3.8473892,-6.911072,7.030076,1129.1294,0.11281213,1.120818,117.45383522727273,1
-225.5284,122.07036,-25.700075,36.656578,-26.297752,-8.375105,2.3972528,-3.3668568,-7.454044,1.5006421,-3.4378986,-7.483131,3.3850195,2247.206,0.15907145,1.0699128,184.5703125,1
-245.18254,107.01931,-6.2198043,37.983265,-6.4282494,0.074845254,-11.416299,-6.485982,-10.147361,-4.588708,-1.6321359,-4.7434497,-0.6701261,1157.2528,0.10332674,1.0659332,117.45383522727273,1
-242.11894,120.68673,-8.249201,47.79934,-16.169943,-19.149904,-1.2922244,-5.479075,-11.642412,-4.3967314,-9.224608,-7.6533504,1.6077049,2445.5266,0.14241004,1.1055597,143.5546875,1
-251.8685,104.924934,-5.1546426,48.643333,-18.83063,-6.720093,-5.760962,-5.4284706,-11.505868,-0.39346325,-6.4051695,-8.4181795,6.9388356,2209.6135,0.1270994,1.0497199,69.83741554054055,1
-271.77072,116.48755,-13.631973,45.026974,-1.3680061,-2.4019766,-12.136196,1.9803329,-7.229023,-3.4388938,-0.82429844,-9.361338,3.235061,860.98553,0.07208294,1.2133108,83.35433467741936,1
-214.2504,79.350235,-22.724884,46.467056,-16.06621,13.293252,-19.999388,5.181054,-11.610628,-4.7127934,2.0545084,-10.380557,8.090911,1387.213,0.10761917,1.0800496,67.99958881578948,1
-196.82765,126.18409,-34.16928,40.6053,-30.589863,-5.298117,-6.559046,-9.897724,-11.428001,-1.3776685,-5.8895125,-5.7150683,7.6563067,1085.8353,0.12999369,1.0719514,57.421875,1
-242.11269,133.11356,-24.831337,39.754402,-16.110947,-0.07344852,-27.943014,-1.8838185,-4.628726,-4.0511436,-1.1282192,-17.603271,7.860458,927.21454,0.113633156,0.83326703,78.30255681818181,1
-209.29892,111.8548,-36.765682,29.440424,-26.744234,13.056255,-14.124305,3.3216565,-6.42474,-4.3707166,3.3381922,-17.009,4.1358056,2210.6746,0.18062378,1.1090454,117.45383522727273,1
-307.78888,144.95758,-5.9371395,24.931654,-24.089346,15.55172,-11.638839,-1.6655016,-6.1001344,-4.666032,9.035717,-9.245781,1.2989311,244.12665,0.06757264,0.66164815,184.5703125,1
-263.083,120.951996,-7.33258,24.11146,-17.670694,9.242641,-10.618234,-2.6475334,-4.1739035,-6.1157713,1.8235983,-8.6782465,0.41217983,988.23676,0.119631,1.042423,161.4990234375,1
-212.12769,118.06688,-25.954756,43.74386,-17.362284,-0.81563,-26.549002,1.8662246,-12.207064,-13.332855,0.23408355,-13.007181,8.7669,1836.1202,0.17378129,1.0400072,135.99917763157896,1
-224.60312,129.98856,-32.13047,37.13872,-17.434923,2.2618928,-19.421543,-0.5372174,-4.811624,-5.0185804,-0.5039746,-14.187851,6.3408866,908.42395,0.106080726,1.0277095,95.703125,1
-274.57556,124.36914,-5.0109916,50.608387,-21.145857,5.689084,-26.644102,4.72571,-8.642484,-9.588899,2.8048182,-14.472858,5.656725,566.5474,0.08176403,0.6005833,71.77734375,1
-204.98624,140.70645,-27.222733,32.848953,-41.450726,3.3178058,-16.107386,1.9704481,-10.165979,-13.066936,0.96158123,-15.036098,8.106749,2134.87,0.1672507,1.047225,135.99917763157896,1
-202.67188,119.40216,-17.03482,23.006868,-18.518362,7.7661214,-23.708025,-7.974618,-8.5956135,-6.6207438,0.2805901,-8.5374,8.730806,1326.7891,0.16483581,1.0212957,135.99917763157896,1
-228.50533,121.72878,-1.3661872,37.73676,-26.107338,-7.9000964,-17.259985,0.019663384,-9.291164,-11.675728,-0.0048064343,-13.869257,4.875649,1979.2936,0.16441274,1.0192171,61.5234375,1
-216.0484,119.664986,-4.9404597,36.187523,-37.05527,-9.159593,-20.858667,-2.827161,-9.845612,-2.2722838,4.754784,-13.167524,9.719071,1773.5493,0.15361,1.022431,234.90767045454547,1
-248.19244,115.601875,-14.599428,41.0733,-5.369242,9.279205,-22.198437,3.3304424,-6.192162,-7.5897164,-2.387218,-14.741002,8.78466,1524.1738,0.12764484,1.0882729,99.38401442307692,1
-244.24776,94.09716,-10.797152,52.354893,-13.833277,14.372696,-32.514545,4.5988617,-12.331083,-8.725415,3.269225,-17.43906,8.615003,826.5417,0.092770495,0.83937424,92.28515625,1
-240.93715,130.52432,-10.882843,34.240875,-32.201893,7.869858,-21.39243,-1.3296431,-10.201661,-8.559664,3.3035102,-16.207092,10.176242,886.0363,0.10581737,1.0180231,92.28515625,1
-195.13936,115.70557,-27.535713,45.31846,-13.681315,-3.980016,-29.965761,-4.2184725,-10.217167,-6.9825096,4.3266435,-9.095137,7.821482,1896.316,0.18105234,1.0935013,161.4990234375,1
-191.68076,105.11269,-32.13894,44.145542,-19.810972,-0.8509486,-19.448309,4.8386183,-11.07239,-9.165648,6.0908527,-9.882608,1.6944919,2531.8027,0.17711684,1.1342205,161.4990234375,1
-334.50424,143.81004,0.22909671,36.870743,-22.55247,11.859898,-10.128359,-2.350668,-4.452533,-6.288136,6.8119392,-2.2753558,5.6034303,106.17732,0.041089557,0.3442949,215.33203125,1
-296.23386,127.25388,-5.7787895,32.84941,-25.496527,11.414501,-3.9263206,1.6270347,-3.352815,-5.110449,6.1850495,-3.2662537,3.1173594,472.6782,0.07509083,0.74620485,123.046875,1
-225.13623,129.15004,-25.827332,56.104126,-6.557363,-2.6954145,-22.650328,-1.6471186,-13.832773,-10.375077,0.36752418,-11.122818,5.1951017,1090.4769,0.14147708,0.9765005,95.703125,1
-250.36986,132.5978,-11.593559,36.57458,-8.287865,2.275591,-17.693956,-8.604575,-11.413555,-7.9730678,1.6476604,-6.180507,5.226656,871.5402,0.100755505,1.0262623,161.4990234375,1
-250.92688,131.85342,-13.435938,55.988674,-23.171732,6.659663,-28.654728,-4.007916,-9.7605,-9.446121,0.37917596,-10.057868,8.797029,470.53702,0.08996642,0.69659406,123.046875,1
-164.1613,137.45418,-35.607708,39.257027,-42.108418,-3.5426443,-15.957106,0.8677392,-10.206437,-11.1774435,1.5108995,-12.825118,3.767457,2956.875,0.20645148,1.0623845,129.19921875,1
-243.43626,139.46617,-18.00892,36.353283,-20.958223,8.812533,-18.83002,0.9414445,-8.820118,-9.36935,5.030323,-4.3389125,2.618817,510.1211,0.09576943,0.81745046,151.99908088235293,1
-223.75818,124.13834,4.538266,47.90282,-27.06599,-12.517009,-13.238994,-7.5454345,-11.000783,-11.197434,-5.138381,-8.112465,3.6386702,2045.5354,0.16590168,1.0328971,198.76802884615384,1
-242.41371,117.941666,2.4906592,51.986702,-29.90487,-5.7732496,-15.478141,-5.9008837,-10.27835,-0.83383167,0.8828055,-14.098029,5.767876,1834.3867,0.13757749,1.0288891,129.19921875,1
-291.15283,135.04477,-26.470394,50.8871,-5.376313,9.078663,-21.695875,8.002447,-4.069743,-6.0372458,5.6140513,-12.964481,5.8927593,423.33176,0.05728898,1.0140237,78.30255681818181,1
-185.49431,91.30994,-26.900291,51.414024,-23.921272,8.951223,-24.223923,-6.5904107,-13.569899,-5.5703135,1.6444528,-7.6111283,11.700495,2069.4326,0.16384555,1.0568628,86.1328125,1
-198.84589,112.8576,-26.710829,47.706104,-35.404514,2.5655043,-18.44351,4.746084,-10.725996,-9.042516,3.797503,-10.022851,11.013257,2718.0208,0.15919493,1.0661037,89.10290948275862,1
-177.03017,101.60393,-37.3422,45.32037,-10.538494,-1.2944766,-31.750519,2.9324083,-7.6114745,-12.320696,-2.589665,-14.616322,10.297686,2867.5945,0.23642024,1.1149848,184.5703125,1
-174.57251,101.75004,-46.226048,33.42157,-33.31733,6.343731,-18.914494,3.3926554,-10.603385,-6.370616,5.1403008,-14.940206,4.927982,4030.1992,0.20778033,1.1429638,161.4990234375,1
-411.9915,152.2471,5.172174,51.86577,-15.504955,23.547543,-9.146457,7.284908,-2.8248153,-6.018964,8.872578,-8.39366,7.7782407,16.227535,0.014950327,0.17002192,107.666015625,1
-260.88385,99.93283,-5.7761507,28.528965,-19.082216,10.16754,-7.1950855,0.788734,-6.319966,-5.9066014,5.3161154,-7.1487527,4.4838176,917.4314,0.11645228,1.0156626,135.99917763157896,1
-238.458,121.49546,-33.8897,55.47315,-19.934881,6.070482,-15.949708,8.979717,-16.11855,-11.015994,2.4910421,-13.166154,8.375337,1055.3374,0.108052135,1.0401734,215.33203125,1
-218.33737,122.175125,-27.515827,39.25043,-6.9188333,-4.8939505,-22.150963,2.4491434,-9.812843,-7.0354886,4.929968,-13.532079,3.3408685,1664.6678,0.12971756,1.0425576,75.99954044117646,1
-263.44373,90.7803,4.8392334,41.628212,-5.159597,7.715977,-14.175434,0.9416923,-4.8537464,-4.7945504,-0.111790806,-12.985134,3.2976325,1224.0684,0.10111223,1.0150161,107.666015625,1
-192.72314,112.51455,-27.279423,37.41466,-38.644657,0.21065022,-11.435362,6.965649,-10.412203,-4.032074,1.6145376,-19.122171,10.250486,3566.8386,0.18919103,1.0537406,99.38401442307692,1
-280.11935,132.31454,-11.251558,39.68887,-20.31493,18.233929,-16.815575,8.000852,-9.628061,-10.281625,4.416496,-11.796137,3.434985,166.16928,0.060097404,0.74685484,135.99917763157896,1
-222.73636,117.20732,3.6587584,39.63138,-33.12451,-10.443977,-12.187181,1.3701122,-10.453122,-5.629356,-0.510867,-15.668081,9.383443,2334.6335,0.18699577,1.0429827,107.666015625,1
-209.22824,92.35513,-7.4448586,44.723915,-28.703695,-2.2249217,-16.86701,-2.5704129,-8.783883,-6.5641403,0.06499228,-11.489151,12.019753,6706.02,0.244467,1.0691508,161.4990234375,1
-250.10294,113.83537,-14.857822,37.15024,-5.4909678,8.705403,-17.63314,2.487786,-2.279181,-6.8913484,0.022037547,-10.05742,4.897278,1771.3285,0.12267119,1.0743576,112.34714673913044,1
-221.28925,76.9555,-13.411226,47.851784,-14.04085,12.76889,-21.59745,5.231515,-9.866849,-7.781686,3.2970805,-14.835186,8.391658,1835.3369,0.116611384,1.0700624,123.046875,1
-213.5555,108.01109,-22.878092,46.486095,-20.272776,5.5356374,-18.607239,4.7746506,-9.620829,-6.8591375,2.5919063,-16.441805,6.5592747,1821.5331,0.13400042,1.0778337,184.5703125,1
-371.8258,149.28342,-24.073143,74.44139,-7.835473,6.3617883,-17.03834,-3.1952825,-8.802599,-1.5395513,4.493106,-9.064943,14.234896,25.077494,0.021007465,0.2466544,184.5703125,1
-187.73929,97.156654,-38.672066,36.513287,-30.108095,3.6879616,-11.396519,-4.325279,-16.446407,-1.9392066,8.219432,-6.837995,7.3218155,3631.2178,0.21923095,1.1245214,92.28515625,1
-356.23886,146.5254,-13.680346,50.60319,-27.197077,16.146908,-1.7872293,-4.2720113,-16.530867,-1.6589108,10.805779,-5.643917,5.9220653,37.169426,0.025215596,0.33499706,143.5546875,1
-295.85364,124.31636,-5.536466,31.931374,-24.543036,2.7061965,0.47000414,-9.897823,-16.4333,-1.7217853,5.044938,-2.6663013,6.4635324,279.17667,0.06652441,0.56328964,73.828125,1
-371.24884,150.51541,-17.582024,68.23543,-8.8172245,-0.36626205,-0.97419226,0.20407172,-14.401335,-4.8842936,5.8452,-8.657173,6.580551,42.4502,0.02493704,0.24635123,161.4990234375,1
-378.33084,149.87206,-10.042933,57.683605,-5.953793,2.89447,-11.096391,-5.5910287,-8.996729,-0.30749047,7.597509,-6.804936,9.514805,31.384687,0.018972576,0.2619573,198.76802884615384,1
-392.48993,146.31384,-14.62462,80.92674,-11.26082,9.616213,-17.234505,0.73151547,-11.170704,-3.6834066,5.2391567,-9.601706,13.15663,16.842726,0.016341042,0.20084208,99.38401442307692,1
-359.8128,158.19266,-13.568299,52.673367,-22.654705,0.69107217,0.695626,-1.5988016,-11.719826,-5.64662,6.4518404,-5.161411,9.254712,45.957577,0.0249079,0.24275091,95.703125,1
-399.00043,151.48242,-6.3138604,63.683895,-16.551937,16.401413,-9.164418,-2.8930445,-12.102671,-3.0254903,7.5436916,-9.587026,10.573059,14.378316,0.015259622,0.13942176,151.99908088235293,1
-407.5788,160.85693,-0.9659914,69.55458,-20.527786,5.1690335,-7.721739,1.8535093,-11.33188,-4.843992,5.772765,-10.162808,11.781687,21.368944,0.017877493,0.1475841,99.38401442307692,1
-375.18585,154.84239,-7.853367,68.761024,-23.75362,-0.59769076,-8.922865,-3.1477497,-14.010164,-2.29957,3.5608573,-11.435564,13.691963,38.683006,0.022560935,0.17889307,161.4990234375,1
-387.25583,143.22093,-4.8210077,53.860146,-7.945627,16.399565,-14.81365,-2.5489254,-3.611023,0.95054144,9.177564,-9.844561,5.3176856,30.279932,0.017357258,0.3216958,129.19921875,1
-379.48624,125.510956,-7.4598646,75.03647,-15.38386,28.955194,-19.419641,-3.3458672,-11.699259,-3.904706,7.3302646,-12.616572,11.40987,18.447197,0.016858742,0.16233419,83.35433467741936,1
-355.06473,140.3972,-3.2941382,54.820248,-14.809786,4.5304575,-4.4914746,-6.2679534,-13.583382,-3.0240314,5.7257166,-7.864287,7.04627,50.215977,0.025075639,0.31864527,151.99908088235293,1
-337.65015,140.34886,-4.811381,55.3786,-3.5251398,5.0316057,-21.566048,-4.169025,-10.309577,-5.317302,2.4858577,-11.597461,10.007248,153.98238,0.043515723,0.4622165,161.4990234375,1
-194.20213,102.99059,-30.001822,32.006214,-33.855656,3.159304,-15.932047,-2.9495554,-16.970478,-7.197778,4.733505,-9.696548,8.946062,2924.7695,0.17237839,1.136429,123.046875,1
-290.8864,134.67519,5.6197996,29.271515,-27.535809,-3.8261685,-3.1297624,-8.69454,-18.776081,-7.3928056,7.877803,-0.6035637,2.5668144,505.60324,0.079734206,0.96781564,143.5546875,1
-266.6273,122.162224,-5.531084,35.97666,-22.684694,-1.16647,-7.543695,-3.3729196,-18.011078,-7.6359177,4.2500105,-5.5689774,7.2488456,1154.2874,0.101508565,1.0538237,89.10290948275862,1
-339.8262,146.11276,4.853972,46.46069,-1.3514326,-3.4822805,-11.062255,-1.21777,-13.834039,-9.716357,2.2905915,-9.231223,6.395309,245.13852,0.05136795,0.5896075,117.45383522727273,1
-322.26022,135.93561,3.209056,32.024605,-1.2752237,0.6719599,-10.926577,-7.964887,-11.273034,-3.0735707,2.7347379,-5.398191,5.109277,311.27853,0.048913978,0.67001486,112.34714673913044,1
-321.8572,128.37053,4.3893085,44.173286,-7.551006,5.861023,-19.958063,-6.996336,-9.598524,-2.7422812,5.5514092,-10.165228,3.1017687,189.86177,0.0415837,0.58511007,143.5546875,1
-365.23294,158.46803,5.040885,40.42272,-14.025103,3.2329748,-2.5396848,-0.42856953,-10.955105,-6.3171306,5.27421,-6.891353,4.438753,88.93672,0.028499383,0.36284518,107.666015625,1
-355.32834,149.38069,5.2224765,41.697346,-17.64172,10.250265,-8.452713,-3.4304261,-14.444752,-5.1868944,8.562481,-7.1297503,4.875918,145.51286,0.03878334,0.41802394,123.046875,1
-421.70273,163.28194,10.272356,57.8662,-20.895245,11.973688,-16.496853,2.9816563,-4.1464243,-4.096885,7.818775,-11.999434,7.7269897,13.810015,0.013251154,0.108316556,67.99958881578948,1
-394.50046,142.48753,8.623147,66.067444,-17.01038,12.207663,-14.512676,3.9111068,-8.3317,-3.7584624,5.5796804,-11.512662,8.140316,34.505283,0.017813783,0.2156644,172.265625,1
-340.08438,123.15566,-5.3761373,49.056965,-0.6656849,11.310209,-17.061619,-0.006228579,-4.026631,0.28821403,5.3041697,-13.466637,3.4376426,203.10548,0.03355855,0.6212516,123.046875,1
-335.0744,111.509964,11.902146,50.85995,-11.050499,18.548346,-16.471056,-7.9504685,-15.757959,-6.0419507,5.1456428,-13.227542,4.867259,181.04526,0.04143065,0.5416507,234.90767045454547,1
-326.8548,135.19357,6.626164,41.798603,-8.885887,2.9767377,-9.337197,-1.7558844,-13.11182,-6.7456617,3.6644561,-8.738112,5.7830677,238.9992,0.04637551,0.7994174,61.5234375,1
-260.54898,115.88078,-13.651947,49.999523,-4.4965587,-8.552624,-16.444874,2.621334,-10.138741,-7.255441,-4.5420156,-11.851826,6.435973,719.28455,0.10110981,1.0380615,172.265625,1
-218.01123,126.30128,-37.595764,31.777119,-25.389832,12.762743,-14.217114,0.73372436,-13.855343,-7.598263,2.6775131,-11.993163,5.502733,1554.5245,0.14876482,1.1171958,78.30255681818181,1
-355.34653,136.44543,2.8215756,33.280624,-12.668565,8.641803,-1.3307177,2.1590555,-5.6823616,-4.799387,5.9696927,-3.1101348,3.009834,87.77609,0.034696605,0.4330812,198.76802884615384,1
-274.80423,122.62106,-9.14269,29.137808,-16.782894,6.8687687,-5.392365,0.94410884,-8.776419,-5.948704,1.5572227,-5.0653496,4.3698387,546.82635,0.08314418,1.0769976,83.35433467741936,1
-326.9637,134.78299,-10.737479,60.031578,-3.0136092,1.485103,-7.1573586,7.197636,-10.7364025,-10.37426,-1.647102,-12.047376,3.4247048,201.40305,0.051969603,0.5588647,143.5546875,1
-311.64548,126.395515,-10.756086,40.419003,-4.920056,5.8836327,-13.074977,0.8041662,-3.1335025,-2.2580607,0.6744716,-11.192636,6.1907845,273.05713,0.046018537,0.9514242,135.99917763157896,1
-306.45087,123.96664,-8.035176,59.29976,-14.5806675,8.876108,-19.72486,3.4460065,-7.9468393,-7.0820923,-0.46895728,-11.582734,7.0121336,201.81824,0.05047467,0.8907271,129.19921875,1
-270.57254,128.35751,-10.353098,32.494217,-16.808199,-4.5045457,-4.016522,1.984647,-7.196637,-5.918267,-1.6190642,-6.9161544,4.05706,543.60175,0.07264596,1.0364041,107.666015625,1
-278.74716,122.35344,-16.302546,37.32499,-14.742901,12.679117,-12.011536,3.9501781,-5.1661873,-6.710272,-0.035410047,-11.661011,3.4068756,432.63235,0.07767354,0.9838203,151.99908088235293,1
-259.36597,133.0578,-17.25414,52.49595,-17.09794,-10.013774,-9.892422,1.2236636,-13.3015585,-10.957186,-3.0730119,-9.000224,6.681058,410.13126,0.078077435,0.6702161,54.978390957446805,1
-310.57544,131.29434,-2.7843273,51.730396,-19.244505,-1.1855195,-11.23021,-0.43889144,-9.2676935,-3.7471263,1.7887398,-10.298254,5.1884336,190.7415,0.047576357,0.5473419,184.5703125,1
-233.39888,101.77767,-16.365345,36.600864,-5.9279532,10.658473,-18.610395,-3.478827,-6.7148004,-7.350104,-2.0526261,-13.816377,2.472954,1297.2938,0.11581919,1.0778863,161.4990234375,1
-255.64162,101.30654,-15.999579,53.383923,-24.10986,18.492298,-19.307331,2.0070117,-6.8721595,-7.9796295,1.3423709,-9.198572,8.2141075,357.2409,0.06826183,0.9983678,83.35433467741936,1
-249.7629,116.696,-21.458185,51.706356,-23.797373,4.0182652,-9.40736,2.2520008,-11.008769,-5.2276587,1.9029106,-11.101458,5.277351,456.50436,0.08026567,0.9410742,151.99908088235293,1
-261.399,123.12107,-19.71386,42.05315,7.464028,-12.546603,-15.433593,-11.478703,-10.217005,5.1338325,-2.37535,-10.370738,6.750651,841.7889,0.094940774,1.0628793,161.4990234375,1
-193.72357,126.17784,-37.77001,31.149918,-27.86137,3.8743618,-11.984904,-5.9891553,-18.511202,-3.902115,7.611888,-14.513745,0.11802857,1851.8444,0.16031456,1.077095,117.45383522727273,1
-416.06165,160.43881,0.8259087,49.809376,-25.824802,23.36695,-6.62249,2.473844,-6.2740254,-4.582205,10.619332,-5.519416,7.878435,4.756077,0.010482823,0.11441709,161.4990234375,1
-278.78198,131.63295,-8.721404,26.774773,-16.944412,0.36950982,-2.039869,-4.5028853,-11.669958,-0.070607424,7.76575,-5.388362,-0.12803483,397.05453,0.0718645,1.0197303,143.5546875,1
-278.11563,142.49342,-25.890013,53.852848,1.0388458,-17.589647,-2.740383,-2.9547317,-29.025347,3.0254369,-0.7332839,-16.319107,5.3719707,620.66766,0.09337506,0.97321224,129.19921875,1
-325.6943,146.64275,-10.258324,42.73377,-2.4695947,-0.5068749,-5.993383,-10.496629,-13.571996,2.8628254,2.3269053,-7.2874675,3.5762928,297.8975,0.0491664,0.5190643,112.34714673913044,1
-295.34488,123.33082,-8.475837,58.965466,-1.5821902,-6.3713284,-10.215623,-9.302723,-13.78421,1.7075528,-4.694409,-11.521732,2.980022,319.31604,0.057299446,0.62622863,129.19921875,1
-310.49484,148.29364,7.169707,32.78843,-14.736142,-6.0731397,-2.4998271,-4.140555,-15.700495,-1.394924,3.1422334,-11.3002615,0.7003657,417.60352,0.0635479,0.6773036,143.5546875,1
-357.6224,138.48775,11.063535,40.792374,-11.6597,4.7936015,4.173897,-5.827804,-16.174324,-3.2842753,5.215101,-7.243586,-1.8950945,122.787285,0.035022933,0.37716156,89.10290948275862,1
-335.23532,161.23862,6.8073606,44.14963,-10.050448,-11.413751,-4.580895,-2.867044,-17.439234,-3.9498055,-0.23794971,-12.9108095,3.318984,257.58963,0.05860969,0.529567,135.99917763157896,1
-297.53644,139.00262,2.1900826,45.061653,-13.171,-11.599631,-1.9582092,-9.38655,-18.14222,1.4829426,-3.3125517,-8.895851,3.6533964,378.68506,0.06756521,0.888183,143.5546875,1
-328.81964,132.83116,0.81489545,42.021095,-3.7545705,2.9734845,-10.223346,-10.794621,-7.177721,1.0240177,2.07318,-8.625971,0.3050359,139.57402,0.037495885,0.46727738,143.5546875,1
-378.05508,133.44948,-12.1442795,75.20735,-26.58426,27.17456,-15.860995,-1.7669967,-8.836217,0.5529969,7.89515,-13.502119,8.624033,10.605593,0.013657394,0.1639411,80.74951171875,1
-416.24368,155.50375,-9.669546,71.23429,-28.213255,31.224174,-13.548346,3.5754445,-7.689578,1.7785041,11.331964,-13.30906,8.818086,7.2902946,0.010076951,0.09722166,89.10290948275862,1
-282.3161,113.23323,-16.690393,51.94403,-2.3181043,7.3295064,-18.683401,-4.4440737,-6.87527,0.3538657,-3.9135675,-12.468688,8.526922,592.2827,0.08564437,1.0418816,198.76802884615384,1
-191.93402,96.7646,-36.853188,36.289017,-21.376223,-0.36125487,-15.120151,0.13136387,-12.429317,-4.906143,5.206805,-12.171805,0.99654293,3623.7656,0.20806494,1.1168271,184.5703125,1
